id,QuestionID,QuestionTxt,RespTxt,RespPct,SurveyOrg,SurveySponsor,BegDate,EndDate,SampleSize,IntMethod,SubPopulation
32,USPSRNEW.062008.R11A,"As far as you know, what is (2008) Democratic presidential (election) candidate Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Muslim,13.0,Princeton Survey Research Associates International,Newsweek,06/18/2008,06/19/2008,1010.0,telephone,
32,USPSRNEW.062008.R11A,"As far as you know, what is (2008) Democratic presidential (election) candidate Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Something else,7.0,Princeton Survey Research Associates International,Newsweek,06/18/2008,06/19/2008,1010.0,telephone,
32,USPSRNEW.062008.R11A,"As far as you know, what is (2008) Democratic presidential (election) candidate Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Not sure/Refused,19.0,Princeton Survey Research Associates International,Newsweek,06/18/2008,06/19/2008,1010.0,telephone,
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Christian,57,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Jewish,1,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Muslim,12,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Buddhist,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Hindu,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Atheist,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Agnostic,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Something else,2,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Don't know-Heard different things (Vol.),10,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Don't know-Haven't heard enough (Vol.),15,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
33,USPSRA.071008.R50,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Refused,3,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,06/18/2008,06/29/2008,2004.0,telephone,Asked of those who are absolutely certain they are registered to vote/plan to register (84% of sample)
34,USPSRNEW.052308.R15,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Christian,58.0,Princeton Survey Research Associates International,Newsweek,05/21/2008,05/22/2008,1399.0,telephone,Registered voters
34,USPSRNEW.052308.R15,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Muslim,11.0,Princeton Survey Research Associates International,Newsweek,05/21/2008,05/22/2008,1399.0,telephone,Registered voters
34,USPSRNEW.052308.R15,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Something else,9.0,Princeton Survey Research Associates International,Newsweek,05/21/2008,05/22/2008,1399.0,telephone,Registered voters
34,USPSRNEW.052308.R15,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Don't know,22.0,Princeton Survey Research Associates International,Newsweek,05/21/2008,05/22/2008,1399.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Protestant,22.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Catholic,1.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Muslim,7.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Baptist,4.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",United Church of Christ,2.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Other,4.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
35,USCBSNYT.050408A.R27,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Don't know/No answer,60.0,CBS News/New York Times,,05/01/2008,05/03/2008,671.0,telephone,Registered voters
36,USPSRNEW.042608.R22,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Christian,52.0,Princeton Survey Research Associates International,Newsweek,04/24/2008,04/25/2008,1371.0,telephone,Registered voters
36,USPSRNEW.042608.R22,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Muslim,13.0,Princeton Survey Research Associates International,Newsweek,04/24/2008,04/25/2008,1371.0,telephone,Registered voters
36,USPSRNEW.042608.R22,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Something else,9.0,Princeton Survey Research Associates International,Newsweek,04/24/2008,04/25/2008,1371.0,telephone,Registered voters
36,USPSRNEW.042608.R22,"As far as you know, what is Barack Obama's religion?  Is he a Christian, a Muslim, or something else?",Don't know,26.0,Princeton Survey Research Associates International,Newsweek,04/24/2008,04/25/2008,1371.0,telephone,Registered voters
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Protestant,27.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Catholic,2.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Mormon,1.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Muslim,15.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Some other religion (specify),8.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",No religion,1.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Don't know,44.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
37,USAP.041708.R34B,"(Do you happen to know the religion of each of the following (2008 presidential election) candidates?  If you don't know, you can mark that too....Protestant, Catholic, Mormon, Jewish, Muslim, some other religion, no religion, don't know)...Barack Obama",Refused/Not answered,2.0,Knowledge Networks,"Associated Press, Yahoo",04/02/2008,04/14/2008,1844.0,online,Asked of Form A half sample
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Christian,47,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Jewish,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Muslim,12,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Buddhist,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Hindu,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Atheist,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Agnostic,*,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Something else,1,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Don't know--Heard different things (Vol.),10,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Don't know--Haven't heard enough (Vol.),27,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
38,USPSRA.032708.R54,"Now, thinking about Barack Obama's religious beliefs...Do you happen to know what Barack Obama's religion is?  Is he Christian, Jewish, Muslim, Buddhist, Hindu, atheist, agnostic, or something else? (If Don't know, probe:) Is that because you've heard different things about his religion, or because you just don't know enough about him?",Refused,3,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,03/19/2008,03/22/2008,1503.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?","Protestant (includes United Church of Christ, Baptist, Lutheran, Methodist, Episcopal, Presbyterian, and other Christians)",37.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Catholic,2.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Muslim,13.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Other,2.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",,2.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
39,USNBCWSJ.08MAR.R29,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Not sure/Refused,44.0,Hart and McInturff Research Companies,"NBC News, Wall Street Journal",03/07/2008,03/10/2008,1012.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",Definitely born in US,38.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",Probably born in US,18.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",Probably born in another country,15.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",Definitely born in another country,9.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",Don't know enough to say,19.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
4,USGALLUP.11MAY005TR.R01,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, definitely born in another country, or don't you know enough to say?",No answer,1.0,Gallup Organization,,04/20/2011,04/23/2011,1013.0,telephone,
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Protestant,6.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Catholic,1.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Other,1.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Muslim,7.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",United Church of Christ,1.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
40,USCBS.081507.R61,"Do you know what Barack Obama's religion is? (If Yes, ask:) What religion is he?",Don't know/No answer,84.0,CBS News,,08/08/2007,08/12/2007,1214.0,telephone,Registered voters
5,USCBSNYT.042111A.R72,"According to the Constitution, American presidents must be 'natural born citizens.'  Some people say Barack Obama was not born in the United States, but was born in another country.  Do you think Barack Obama was born in the United States, or do you think he was born in another country?",Born in US,57.0,CBS News/New York Times,,04/15/2011,04/20/2011,1224.0,telephone,
5,USCBSNYT.042111A.R72,"According to the Constitution, American presidents must be 'natural born citizens.'  Some people say Barack Obama was not born in the United States, but was born in another country.  Do you think Barack Obama was born in the United States, or do you think he was born in another country?",Another country,25.0,CBS News/New York Times,,04/15/2011,04/20/2011,1224.0,telephone,
5,USCBSNYT.042111A.R72,"According to the Constitution, American presidents must be 'natural born citizens.'  Some people say Barack Obama was not born in the United States, but was born in another country.  Do you think Barack Obama was born in the United States, or do you think he was born in another country?",Don't know/No answer,18.0,CBS News/New York Times,,04/15/2011,04/20/2011,1224.0,telephone,
54,USPSRA.121814K.R06F,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","Yes, law does this",43.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
54,USPSRA.121814K.R06F,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","No, law does not do this",38.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
54,USPSRA.121814K.R06F,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?",Don't know/Refused,19.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
55,USPSRA.121814K.R06G,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","Yes, law does this",41.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
55,USPSRA.121814K.R06G,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","No, law does not do this",41.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
55,USPSRA.121814K.R06G,"(I'm going to read you a list of specific elements or parts of the (2010 health reform) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?",Don't know/Refused,19.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,12/02/2014,12/09/2014,1505.0,telephone,
59,USPSRA.032614K.R12G,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","Yes, law does this",46.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,Asked of Form A half sample
59,USPSRA.032614K.R12G,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","No, law does not do this",32.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,Asked of Form A half sample
59,USPSRA.032614K.R12G,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?",Don't know/Refused,22.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,Asked of Form A half sample
6,USASFOX.040711A.R38,"Do you think Barack Obama was born in the United States, or not?",Yes,67.0,Anderson Robbins Research/Shaw & Co. Research,Fox News,04/03/2011,04/05/2011,914.0,telephone,
6,USASFOX.040711A.R38,"Do you think Barack Obama was born in the United States, or not?",No,24.0,Anderson Robbins Research/Shaw & Co. Research,Fox News,04/03/2011,04/05/2011,914.0,telephone,
6,USASFOX.040711A.R38,"Do you think Barack Obama was born in the United States, or not?",Don't know,10.0,Anderson Robbins Research/Shaw & Co. Research,Fox News,04/03/2011,04/05/2011,914.0,telephone,
63,USPSRA.032614K.R12K,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","Yes, law does this",34.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,
63,USPSRA.032614K.R12K,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","No, law does not do this",44.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,
63,USPSRA.032614K.R12K,"(I'm going to read you a list of specific elements or parts of the (2010 health care) law. For each, please tell me whether you think it is something the law does, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?",Don't know/Refused,23.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,03/11/2014,03/17/2014,1504.0,telephone,
7,USORC.2011004.Q41,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, or definitely born in another country?",Definitely born in the US,46.0,Opinion Research Corporation,Cable News Network,03/11/2011,03/13/2011,1023.0,telephone,
7,USORC.2011004.Q41,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, or definitely born in another country?",Probably born in the US,26.0,Opinion Research Corporation,Cable News Network,03/11/2011,03/13/2011,1023.0,telephone,
7,USORC.2011004.Q41,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, or definitely born in another country?",Probably born in another country,15.0,Opinion Research Corporation,Cable News Network,03/11/2011,03/13/2011,1023.0,telephone,
7,USORC.2011004.Q41,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, or definitely born in another country?",Definitely born in another country,10.0,Opinion Research Corporation,Cable News Network,03/11/2011,03/13/2011,1023.0,telephone,
7,USORC.2011004.Q41,"Do you think Barack Obama was definitely born in the United States, probably born in the United States, probably born in another country, or definitely born in another country?",Don't know/Undecided/Refused,3.0,Opinion Research Corporation,Cable News Network,03/11/2011,03/13/2011,1023.0,telephone,
75,USPSRA.092813.R20J,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...create a new government run insurance plan to be offered along with private plans?","Yes, law does this",52.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
