100212812       1111623081111 1121111 2199 05122223 422211211222121 232141212  220021213131  1221232221221212111192  123125        49903          2 15  2 4131  300212017214194141 0003129       04132 000354   000321221554151 2  01 43521242 1
100213815       1110613442211 13112212 299 53319112 431923221112212 311212221  220021313122  3213222212222111111191  123111        20205          1 31  1 3112  300213017234221043 0003789       11132 000429   000389221434122 2  01 45231232 1
100214859       1421712642122 1121111 1122 17122223 122291211221121 232131112  120021411511  1211231311111222221112  121121        20202          2 12  1 4141  300214017344111641 0009509       06132 001080   000980331824111 2  01 43421242 1
100215860       1211722032922           12    12192                         1  220021593213  31       1               21292        11205          1 21  2 4241  300215017361123213 0000009       03232 000000   000455110734121 2  00 45331242 1
100216904       1621110051213           91    11112                         1  120021611411  29       3               21115        41200          3 25  1 4226  300216017392171923 0000009       06112 000000   002176331014111 1  00 22911242 3
100217907       1211222362123 22112211 211 51211111 441113222112212 321112221  120021713513  3113129222222111111221  221115        41201          1 35  1 4132  300217017401002613 0003089       01112 000390   000354440224115 2  02 34633242 3
100218928       1621710181122 2121111 2112 11112993 133913211121191 232211111  120021811211  2113122311111211112219  221124        10103          2 22  1 31262 300218017544182543 0011139       01131 001409   001279440354153 10002 23521232 1
100219940       1111627102211 1111111 2122 99 22224 323219211221229 232221112  220021912193  1221221311111221111111  121123        41203          2 91  2 9141  300219017591221212 0003569       13132 000404   000367334424112 2  01 47241292 1
100220949       1421119461113 12112211 211 51412112 411131129112212 311112221  120022091321  1213222321212111111212  122115        40602          1 21  1 5132  300220017651221412 0009799       48131 001113   001010440554144 2  01 43921252 3
100221954       1432627102211 1121111 1122 82322224 123211211221121 332341112  220022115123  1221221311112222221112  121324        40301          2 13  2 4126  300221017694195442 0021099       19232 002397   002176331034121 1  01 31911242 1
100222972       1111120051213 2411111 3122 54322122 313232211221122 232222221  120022212313  3119222311111222221121  123223        31202          2 21  2 21431 300222017733152533 0004169       30222 000833   000756334434122 20014 35632222 2
100223208       1121728751122 3321112 3122 52322223 443231211212229 232231122  220022321231  1221222221112212122922  221124        10808          2 11  1 6126  300223017843180533 0003129       01131 000625   000567441334223 2  14 43621252 3
100224209       1621111351113 23112213 211 51412112 211223922122299 311112122  120022413423  1291222329292111111211  123115        49999          1 21  2 6132  300224017852235521 0004649       11132 000587   000533440534224 29702 4654125123
100225239       1321627092111 233199   992 14492213 459211291299999 999919199  220022512191  9991922929911991121199  123323        39901          3 21  2 3195  300225017972195323 0005749       14112 000727   000660331034221 1  02 39941232 2
100226319       1521120821123 12112211 211 25211112 211133222112212 311112231  120022631413  3113112222222111111221  121111        41203          1 32  2 3132  300226018182185723 0008179       02132 000928   000842221624212 1  01 36641232 3
100227323       1520617081121 2421112 3199 21429222 113231211222929 232141112  220022712131  3221231321111211122911  123194        10399          2 11  2 21411 300227018223224231 0003359       31231 000670   000608440514214 20014 55131222 1
100228361       1611123032113 12122211 211 25211111 211123122112212 321112331  120022833411  2113112222222111111221  121111        40105          1 21  2 1112  300228018331203912 0002239       14132 000474   000430334454252 2  08 37141212 3
100229386       1531611212121           12    11112                         1  220022915112  31       2               21411        40000          1 31  2 4226  300229018363193133 0000009       04131 000000   001881331054251 1  00 22011242 2
100230502       1411622431921 12112211 211 14411114 441123222122212 321112442  220023015133  3119112119222121111221  121111        20199          2 11  2 3126  300230018643194431 0003999       03132 000547   000497331824211 2  06 25131232 3
100231509       1153617121121           12    11112                         1  220023111113  21       9               23111        40808          1 31  1 3226  300231018721223511 0000009       05132 000000   001240444824214 1  00 52811232 3
100232515       1421617081111 13112222 619 25312112 331139211111211 331212111  220023213119  3113921311111111111311  113191        40305          2 19  2 1125  300232018774221443 0020441       03232 002323   003636221624212 1  01 25834112 3
100233540       1321720411212 2131112 2112 52412992 411299191221929 311112231  120023311233  1923212223292111912191  121191        40702          3 21  1 5141  300233018812191621 0005449       10112 000688   000625334734231 2  02 44321252 2
100234585       3221118751123 22112213 211 99 11112 211123222192219 391112221  220023411912  3123212322122111111291  111111        41201          1 31  2 2132  300234018924214642 0014219       29232 001799   001633113354251 2  02 26841222 2
100235585       1411622322911 2131111 2112 27122293 113291291191999 939122122  220023514133  1221222199912112212911  123224        39999          3 32  1 4126  300235018931194713 0005839       26232 000799   000725113334231 2  07 24121242 2
100236586       1210618272321 1121112 3122 21122223 421211211122221 232111112  220023615131  1221222311111211111111  121121        41205          3 22  2 5141  300236018944195143 0002089       10232 000236   000214222334231 1  01 55331252 1
100237601       1522625212111 22112211 211 94211112 211123222112219 311112231  220023715133  1113122222222111111211  121213        30202          1 31  2 4116  300237018953221833 0011819       03132 001495   001357332534232 2  02 31911242 2
100238610       1221615101111 2321112 3122 51422223 422211211222221 232421112  220023811131  1221231211221212211112  123221        20303          1 22  1 6132  300238019053194731 0005299       06232 000669   000607113934231 1  02 54123252 1
100239614       3421118911313 22112222 211 90311112 441133919222219 311112121  220023911323  3913129293912111111299  921114        29901          3 21  1 3192  300239019074154041 0009089       12131 001149   001043223634221 1  02 43621232 2
100240616       1621111412913 23312222 211 51321212 312231291222299 331121122  220024091331  1223222321292911911111  121114        49901          3 25  2 4132  300240019091152012 0009089       04132 001149   001043222354251 1  02 43229242 3
100241617       1121127121123 22312222 211 25499213 441233222212299 222222232  120024111323  1991222321222912111299  121111        41202          1 31  1 6132  300241019124212743 0007699       04232 000974   000884112234231 2  02 44021252 2
100242620       1321122021913           22    22223                         2  220024291531  12       1               21125        10805          1 34  1 2212  300242019153214932 0000009       01112 000000   000424221754252 2  00 52611222 1
100243651       1221711242122 1121111 3322 82222224 122211921121121 232441122  120024315231  1221231311911222211112  121225        40100          3 14  2 3116  300243019184172842 0017769       04231 002433   002209222424212 1  06 11814232 2
100244719       1632115101113 12112211 211 51411112 211133121112291 331112121  120024491413  3113912222212111111221  113111        41201          1 31  2 5132  300244019394213041 0007849       05112 000891   000809440654253 1  01 46431252 2
100245724       1621718432112 2121111 2122 51422213 121233211221129 231111112  220024521231  1222221313111221122111  211121        40801          9 22  2 3145  300245019413124633 0009839       04231 001244   001129113934231 1  02 36031232 3
100246803       1611722372912 12112211 211 03211112 211933222122222 331112221  220024623223  3213122222222111111221  121211        41202          1 31  2 3132  300246019693124331 0003339       06232 000378   000343334124211 2  01 35731232 2
100247810       1620613171121 2121111 1122 34129224 112299111121929 232941119  220024715133  9122931111111222221119  121124        10101          1 11  2 1126  300247019721195612 0017949       05232 002271   002062222324211 1  02 25231212 2
100248818       1211621242111           11    11112                         1  220024813112  22       2               21115        20503          1 25  2 4236  300248019792223822 0000009       28132 000000   000459440534224 2  00 36031242 2
100249850       1421610051211 443199   922 76492214 441233292212212 219312111  220024911132  1993299999129211192999  211112        40101          2 95  2 2126  300249019872195621 0008299       02232 001275   001157331054251 1  05 15031222 2
100250858       1321623081111           22    22223                         2  220025011133  12       3               21113        40000          2 12  2 6296  300250019894223543 0000009       52132 000000   000761440514214 2  00 43421252 2
100251919       1121722422222 2331112 2192 51492993 123211911111129 232112122  220025199233  1221222993112212121112  121195        30505          3 14  2 1191  300251020081124312 0008239       02232 001042   000946333434231 2  02 33321212 2
100252919       1332120212113 22112211 219 99 21212 443199121119211 321111211  120025295333  3913121313922111111199  121213        40100          1 31  2 91161 300252020091213311 0011409       02232 001562   001418333454251 20007 21911292 2
100253951       1321722322912 24112211 212 02211112 311133121112212 321112231  220025392232  3913242923912111111221  123212        41201          1 21  2 21361 300253020153182231 0008219       45132 001039   000943440554244 20002 36641222 2
100254970       1142119512123 12122211 211 94311111 211123122112212 321112441  120025411413  3113122222222111111221  111112        40202          1 31  2 5132  300254020203235531 0005459       03132 001159   001052440624213 1  08 35231252 2
100255973       3421119461123 12112211 211 34211111 411123122112919 311112341  220025511312  2913112212922119111321  121111        40701          3 29  1 61322 300255020243181333 0005689       11132 000646   000586113134231 20001 4402125132
100256216       1411620181111 1121111 2122 25322223 221211911111221 232121112  220025612131  1221222321111222221192  121123        41202          3 23  2 9121  300256020434195343 0005439       11232 000617   000560223634321 1  01 36741292 1
100257229       3511128911313 2122111 3122 16422224 122211211221121 232441112  220025712231  1221231311111222221112  121221        41205          3 11  2 9141  300257020471131711 0003049       02232 000647   000587331124311 2  08 28541292 2
100258276       1611623112111 2121111 3199 51122223 123211211921121 232331112  220025812133  1221221319111221121112  121122        41201          2 11  2 1141  300258020531195211 0004319       09232 000546   000496334754351 2  02 26741212 2
100259318       1211728272322           99    92213                         1  220025923213  11       9               21325        49912          3 35  2 2226  300259020762180522 0000009       04112 000000   000624331924312 2  00 15831222 3
100260330       1111722141912 1321111 3122 17322223 143239999222229 232339229  220026092233  1221239923112222221112  123224        41201          2 12  2 2191  300260020834124442 0006059       17232 000687   000624223624311 1  01 26741222 3
100261419       1321729412122 12112211 211 01211112 211123121122211 391112241  220026125212  2213112222129111111991  121111        30402          1 31  1 2132  300261021121124811 0008269       04132 000939   000852223654351 1  01 33921222 1
100262423       1311128422113 2331111 2122 24422223 333232221222229 111232111  220026293312  1121232223212222221112  221112        41201          2 11  1 31410 300262021153152731 0002719       01112 000343   000311334334331 20002 3442223112
100263423       1631712422222 12112211 211 23411112 211921922192222 321112421  120026311213  2119122222122111111211  111111        30101          1 11  2 2132  300263021161102211 0012009       03132 001364   001238334354351 2  01 36131222 2
100264425       1250712152922 2121111 1122 24322223 422291221121119 232321112  220026425231  1221239391191222921191  121125        10200          3 11  2 2126  300264021183180832 0022719       08132 004541   004122444814314 1  14 22211222 2
100265435       1121122021923 1121111 3122 24422223 122231221221121 232341222  220026523531  1221232321111222222112  123125        20103          2 15  1 21410 300265021204234342 0002899       02131 000328   000298444554353 20001 3513122121
100266518       1321122322913 1121111 3122 51122223 422211211292129 232441212  120026691433  1221239393111222221192  121125        41203          2 23  1 6141  300266021392181621 0003639       20132 000413   000375113354351 2  01 55331252 2
100267520       1421712431922 1131111 3122 99 22213 152211211221121 239311112  220026791233  1221229321111111111111  111121        10103          3 21  2 4141  300267021401190211 0004319       08232 000490   000445440354353 1  01 57241242 2
100268541       1521722021912           22    22223                         2  220026821231  12       1               21223        31205          2 21  2 2221  300268021433185631 0000009       02132 000000   000898443854354 1  00 15931222 1
100269609       1621618432111 1321111 1122 51422993 439931221222129 232111112  220026911139  1921222913911212111191  121124        40801          3 94  1 5141  300269021533200231 0007659       12232 000869   000789113134321 2  01 53923252 2
100270614       1422723112112 1121111 1122 53322224 123211211221129 232341112  120027015233  1221231311911222221112  121222        10100          3 11  2 2116  300270021572182822 0010939       15132 001497   001359223634321 1  06 11911222 1
100271704       3611128751123 22122211 211 17411112 211193921192212 311112131  220027113213  3213112222222111111221  121111        21205          1 31  2 2122  300271021743152232 0000469       08132 000464   000421333454351 2  15 26231222 2
100272732       1432723661112           22    29222                         2  220027291233  12       1               21222        41299          3 11  2 42261 300272021952124421 0000009       06232 000000   000476113154341 20000 4543424112
100273732       1521122141923 3331332  399 21321222 332211991122229 212129222  220027391321  1221222921912211122911  123192        10601          3 31  2 2194  300273021961152513 0010029       06232 002005   001820113154341 2  14 42311222 3
100274740       1231622032921 12112211 211 51411112 411123122111212 311112441  220027411112  3123212322222111111291  121111        41201          1 32  1 3132  300274021982195722 0014399       06232 001635   001484223654351 1  01 23721232 2
100275801       1342120181113 12112211 211 24411112 441193221112211 311112231  120027521333  2213122229292111111121  113112        10800          1 32  1 21261 300275022113122533 0006969       01132 001391   001263444524313 20014 32511222 1
100276802       1321629512121 22112211 211 17411112 441193922292219 311112221  220027611193  3923222222292111112999  221113        40805          1 32  1 3192  300276022124195543 0009029       01332 001142   001037114634331 2  02 33021232 3
100277814       1111621242111 32122229 212 14999192 441999992929219 391129942  220027715131  9199919999299911192991  221915        41202          1 91  2 1192  300277022234195943 0003639       03232 000773   000702113954351 1  08 26541212 3
100278828       1421614561211 233155   612 99991213 141222221911219 312222331  220027811131  1221222223112211112912  211114        41203          3 31  1 3192  300278022294195742 0006949       05112 000879   000798333434331 2  02 34631232 1
100279901       1321720372222 22112212 211 82312112 211113222112212 321222221  220027911112  3123222222222111111222  121111        49902          3 31  1 4141  300279022423131931 0016639       09222 002105   001911334314312 2  02 33622242 1
100280920       1421711212122 12112211 211 17411112 311123921112219 311112121  220028093222  3213112222212111111191  121114        41203          1 31  2 4132  300280022564190143 0008479       06132 000963   000874225054352 1  01 35531242 2
100281925       1232729461112 24112211 211 03411111 241929922112212 321112321  220028121212  3113112222992111112221  121112        41201          1 34  2 5132  300281022573192132 0015749       11132 001993   001809440534324 2  02 25931252 3
100282928       1221112562223 22312223 219 23311122 413933221222221 311112231  120028291423  3291212223222111111191  121113        30403          3 32  2 4152  300282022581212712 0006549       01131 000828   000752440354353 1  02 44021242 1
100283937       1611127081113 1321112 2122 14122223 322233291199929 232242222  120028313933  1921232123292222221192  223221        10203          2 21  2 2141  300283022594143242 0003539       03232 000706   000641223624311 1  14 34832222 1
100284203       1321629412111 15112211 211 13911112 211123122112212 331112321  220028411113  3913122923292111112211  122114        40805          1 31  1 41222 300284022811195813 0011139       03232 001265   001148110734421 20001 44321242 1
100285205       1111723081122 12112211 211 25211112 211123121112212 321112441  220028503212  3113122222222111111121  123212        41201          1 31  2 3122  300285022822185921 0006059       06132 000687   000624330134422 2  01 24731232 2
100286208       1221713261922 2121111 2122 51322212 122211211111111 232111111  220028631221  1211221311112212111112  121124        41202          3 25  1 6141  300286022841190111 0006349       02132 000803   000729441354453 2  02 45431252 1
100287231       1210611412911 42112212 211 14411112 211123222112212 311112241  220028713112  3911222322222111112391  221111        40503          1 31  2 3122  300287023032195523 0002949       02132 000452   000410222354451 1  05 36231232 2
100288231       1221611452921 22122213 211 17211112 311131222112222 321222231  220028811123  1113222221122211111221  121114        10100          3 34  1 2126  300288023042200021 0005479       02132 001822   001654222324411 1  10 11911222 2
100289248       1332625212121 2122111 3129 99 22112 131992999911111 939129119  220028911199  1912992229912229112192  221422        40208          9 31  2 2126  300289023061200613 0005809       12232 001932   001754222334431 1  10 23821222 3
100290254       1111129461113 1121111 3122 51422223 422221211222129 232241112  220029092531  1221231321919222221112  121121        41205          2 92  2 2121  300290023093195532 0004179       11232 000474   000430334424412 2  01 37841222 2
100291301       1610612141921 12112211 211 51211111 411133122112212 311112441  220029113112  3113111222222111111221  121113        40603          1 11  2 5132  300291023202195323 0002709       06132 000307   000279312154451 29701 2463125112
100292302       1521621172921 1121111 1122 53122224 123292211221121 232321112  220029215131  1921221319111222211119  121222        40101          2 21  1 6131  300292023241195912 0004609       01132 000523   000475310834421 29701 5372225112
100293305       1321120111123 1121111 1122 17422224 422211211122121 232331112  120029311621  1221232321991222191112  121424        41201          3 93  1 61410 300293023303163132 0001529       18112 000173   000157331024411 10001 5523125132
100294308       1421719512112           11    11213                         1  220029491221  11       1               11112        11212          2 21  1 32262 300294023311184811 0000009       03131 000000   001415222854452 20000 23721232 3
100295317       1221712562222 133155   522 94422222 442211221222129 292332992  220029591219  1921222921291222292112  121221        30502          3 21  1 4122  300295023361124811 0007029       04132 000798   000724221534431 2  01 44931242 1
100296386       1621612642111 12112211 211 21211112 211923922112211 331112131  220029611112  3213112222222111111221  111111        41201          1 22  2 3132  300296023451195911 0010799       07132 001226   001113331034421 1  01 37541232 1
100297405       1411721351112 34112211 211 72411112 411199999199922 391119991  220029722213  3119149993999111192991  221113        41205          1 91  2 3122  300297023492190022 0004479       05132 000687   000624333734432 2  05 27144232 3
100298410       1131111342323 33312211 211 21211112 211121122112212 311112221  120029821512  3113112222112111111221  111111        49901          1 22  2 2132  300298023562205023 0015159       05232 002331   002116312134431 2  05 27741222 1
100299415       1321123062113 1121111 3122 54322224 122211911221221 212442122  220029921321  1221222321299222911312  123225        49902          3 15  2 21511 300299023593171433 0004079       08232 000463   000420440514414 20001 55531222 3
100300419       1221618911311 12112211 211 51411192 231223111221211 311112121  220030011112  3223212322112111111311  111114        41202          1 11  2 6132  300300023613200133 0014929       09232 001696   001540223624411 1  01 38041252 3
100301423       1121122322923 42112211 211 51411112 211123122112212 321112331  220030191312  3213112222222111112921  221111        41202          1 31  2 4132  300301023621153212 0003679       01112 000565   000513334324411 2  05 46431242 3
100302480       1221715252112 12112211 211 51411112 211133921112211 331112129  220030221233  3213111222112111111311  121114        40101          1 21  2 61324 300302023673190933 0003659       05132 000415   000377440334423 10001 54931252 3
100303501       1121123171113           12    22224                         9  220030391331  19       9               23491        40000          9 91  1 1226  300303023693170132 0000009       04132 000000   002049330434422 1  00 23021212 3
100304502       1621619071921 23212212 211 51412113 121231221211211 232112122  220030411133  1211122221111211121111  121113        40303          1 21  1 61324 300304023704200441 0004279       03132 000540   000490331824411 20002 4432125111
100305503       1610714561222 12112211 211 24311111 411223122112212 311112431  220030522212  3193119222212111111391  113115        21203          3 35  2 11421 300305023721192513 0001359       05232 000269   000244443834434 10014 57041212 1
100306512       1621117081113 1121111 1122 25122222 122231211222129 212231222  220030691331  1221232321211222221112  121125        30100          2 25  1 6126  300306023771170511 0005129       10232 000702   000637334424412 2  06 54423252 1
100307513       1511622401921 133299   229 14421193 321212119111119 232112131  220030713123  3121222323192111111112  121114        40808          3 12  2 21261 300307023784202343 0001219       01132 000402   000365223624411 10010 36231222 3
100308541       1121123442213 1121111 2122 24322223 122213211222121 232331112  120030891431  1221231311111221221112  121125        40112          2 15  2 4126  300308023872212423 0005899       04232 000807   000733443824414 1  06 35831242 2
100309580       1411722141912 12112211 211 22311212 211933222212211 311112229  220030912112  9913922229222111111321  121911        41201          1 31  2 91321 300309023992132521 0004949       02131 000561   000509333754452 20001 38041292 3
100310580       1511722431922 12112212 212 11411112 441211211112211 321212111  220031015131  3123212221122111112919  121121        10502          2 31  2 11111 300310024002131223 0002479       03112 000495   000449333754452 20014 52612212 2
100311601       1121122502113 12112211 211 23311111 211123212112112 311112231  120031111312  3213122212122111111221  121114        40801          1 31  1 5132  300311024032204622 0003239       04232 000367   000333332554452 2  01 54731252 2
100312605       1521720232122 12112211 211 24311112 211193122112212 321112131  120031211213  3113112212222111111291  123112        39905          1 31  1 6132  300312024041172711 0003729       01132 000423   000384224224412 2  01 59921252 2
100313660       1421115252113 1121111 3122 26422224 122211211222222 212242222  120031321431  1221232321992921221112  121325        41205          2 35  2 41213 300313024271183311 0013299       04232 001510   001371222654452 10001 26131242 2
100314718       1611621312911 1121111 2122 25122223 122211211221121 232231112  220031415131  1221231311111211911912  121225        41202          2 15  2 1144  300314024473200033 0002289       14222 000259   000235113314411 2  01 54731212 1
100315718       1611728751122 1121111 1122 25222224 423233211221921 232421112  220031512231  1121231311111222221112  121221        41201          2 31  1 1141  300315024481125113 0009079       12222 001031   000936113314411 2  01 36432212 2
100316732       1221612162921 12112212 222 53412213 213131222222212 312221222  220031611123  1213212321212121121321  121114        41201          1 39  2 41321 300316024603200732 0007409       12232 000841   000763113154441 20001 56741242 3
100317734       1510612362111 12112212 211 54211112 211123122191912 391112231  220031712111  3913912323211111111391  111115        41201          1 25  2 6132  300317024611200413 0003189       15232 000361   000328222324411 1  01 57741252 2
100318773       1311722362122 1121111 3122 53422223 422213211112121 232121122  220031825231  1221221311912221111111  121224        41201          2 14  2 3141  300318024701190311 0005129       05212 000582   000528221414412 2  01 36641232 1
100319804       1221612562211 3332112 3199 99421223 343231291229129 232439229  220031911131  1921229391991922922199  211325        20112          3 25  1 4126  300319024791195912 0003809       07131 001267   001150334754451 2  10 33221242 3
100320815       1421113081123 22212213 222 24221222 341212221112119 231112221  220032035313  3213122123112111111211  121214        40100          3 31  2 3116  300320024881170711 0013679       11132 001873   001700221424412 2  07 21911232 3
100321925       1421714561222 12212213 221 24321212 311231221122229 211112212  220032111121  1221122321112121111111  121114        31201          1 21  2 6132  300321025203142532 0006969       11132 001391   001263440534434 2  14 36131252 1
100322928       1121128272323 2121111 1122 05122223 123211211121121 232221112  220032291331  1221221313111222911112  121221        41203          2 11  2 3141  300322025224174241 0002099       01131 000265   000241440354453 1  02 55831232 1
100323931       1232122362123 1121111 1122 25122222 142299911111111 232121112  220032321313  1121221111111221111111  121121        30501          2 11  1 5141  300323025244171442 0007939       06232 000901   000818334354452 2  01 54021252 3
100324941       1611122141913 12112213 211 25299112 211933929122229 311112221  220032435511  3191212229212111121111  121115        21201          1 35  2 4132  300324025291195513 0001909       13132 000380   000345331034421 1  14 46741242 2
100325941       1321623081121 1121111 2122 99 22223 122231211221921 232121112  220032511131  1221231321112222211112  121225        41201          2 25  1 51412 300325025301200311 0001529       13132 000173   000157331024411 10001 5533125111
100326978       1321725252122 1121111 3122 24322222 121231111121121 231121112  220032691231  1221221311119211211111  121114        30403          2 21  2 4141  300326025403125833 0008579       06232 000974   000884112234431 2  01 43121242 3
100327215       1310115071213 1121111 1122 94122224 122211211221121 232441112  220032725321  1221231311112222221112  113124        20402          2 12  2 2141  300327025634153343 0011629       02222 002324   002110113914511 1  14 23622222 2
100328231       1311620212121 3221331  321 40291912 449233992119199 331219221  220032815113  1123222323222911112921  221112        49903          1 32  2 2194  300328025701201413 0002639       01232 000404   000367222354551 1  05 47241222 3
100329251       1321724561222 1121111 1122 17422223 122211911221121 232241112  220032911121  1221231311111222121112  121324        41201          2 21  2 4141  300329025723133733 0012529       01132 001423   001292330134532 2  01 27441242 1
100330256       1521720232112 12112211 211 94211111 211133122112212 321112241  220033011112  3113112222222111111221  121111        31201          1 31  1 5132  300330025753133631 0005659       05232 001130   001026330134532 2  14 42911252 2
100331281       1221112401913 12112211 211 34411112 211123122112212 321112331  120033131412  3213112222222111111221  111111        49901          1 31  1 51323 300331025792222621 0006189       08112 000702   000637334434522 20001 54221252 2
100332304       1211622422221 12112213 222 24322213 331231222112212 222112332  220033211131  1121222321222212111111  113112        31201          2 31  1 21421 300332025884201042 0002119       03222 000423   000384314954551 10014 33721222 3
100333304       1421610372211 2122111 1122 24121222 143231211212121 212221112  220033311133  1229221313121212211119  121225        10106          3 25  2 2116  300333025893201232 0001689       03222 000559   000507314924511 1  10 53024222 1
100334305       1221613032121 12112211 211 90211112 211193122112212 111312441  220033411113  2113212222222111111221  121115        40301          3 13  2 91312 300334025924201041 0013169       17222 001496   001358331024511 10001 46432292 2
100335323       1211123032113           22    22224                         9  120033595533  21       1               21124        40000          3 21  1 1226  300335026074220541 0000009       33232 000000   000838440514514 2  00 49922212 2
100336360       1221713081122 2221111 3122 51322213 322291212121111 232321122  220033691231  1221222391912229122922  221122        41201          3 21  1 5132  300336026144192242 0010319       02131 001305   001185444824514 1  02 33921252 2
100337360       1121124561223 12112211 611 24311112 411113221111212 391112121  120033791311  3113219291222111111211  123192        41201          1 22  1 4112  300337026161182711 0003829       03232 000434   000394444824514 1  01 54321242 1
100338410       1122720411212 22192212 211 30311112 411123122112219 311112231  220033895212  3113222222222111111291  121114        41208          2 21  2 3126  300338026252125421 0000809       07232 001608   001460312114511 2  12 15631232 3
100339410       1521120051213 2131111 2192 51422213 133233211222122 232221122  220033921533  1223222321111221111111  121222        41201          2 21  2 4141  300339026272193421 0003099       06132 000391   000355312134531 29702 3674124113
100340540       1411125212123 12112211 211 54411112 311123922112219 321112131  220034093513  3123212922212111111221  121111        21202          1 31  1 41422 300340026464193242 0001369       06112 000272   000247334734531 20014 44731242 2
100341541       1121723661112 22112211 211 16311119 441193919111219 331112121  220034113112  3213922222912111112991  121114        10102          1 21  1 31222 300341026471143513 0016041       04232 002031   001844443824514 10002 22911232 2
100342605       1521725212112 1321112 2111 24912112 441233911122212 332221221  220034211113  3113221323212111122112  223121        41201          2 32  2 51411 300342026551143313 0008489       01132 000964   000875224254552 20001 25531252 3
100343607       1431718842112           92    91113                         9  120034315393  31       2               21215        40000          1 35  2 3226  300343026591160611 0000009       24132 000000   003726113334531 2  00 22611232 2
100344608       1321125212123 2121111 2111 24492113 421221911221119 331211211  120034411312  3121222193112212122112  123114        30505          1 21  1 2192  300344026602223022 0007579       03232 000958   000870225054552 1  02 33321222 2
100345610       1421619461121 1121111 2122 17422222 122211211121921 232331222  220034515131  1221221311112222221111  121125        40602          3 15  2 2141  300345026623201231 0021089       06232 002396   002175113924511 1  01 23321222 1
100346619       1121727081112 22112211 211 51319112 411191921111219 331112121  220034611111  3211122321292111111922  121114        41203          1 32  1 5132  300346026712142523 0003439       52132 000434   000394440534524 2  02 53921252 3
100347626       1621719412122 1121111 1122 26422224 122231211221121 212331112  220034791231  1221231311111222121112  111121        41201          3 21  2 4141  300347026741192613 0020949       38132 002379   002160440534524 2  01 26841242 1
100348712       1421712372922 14112211 211 90311112 441223922112211 311112231  220034811113  1211112222992111111191  121112        30803          1 39  1 3132  300348026924142743 0008309       05132 001660   001507221634532 1  14 32611232 1
100349717       1321725101122 1131111 2122 24122224 121211211221121 232121111  220034921231  1221222321111111111112  121124        41203          2 22  2 4141  300349027003125833 0006989       16132 000793   000720113934521 1  01 35531242 2
100350724       1221712431922 1121111 3122 51329224 121231211221229 232411212  220035091231  9221221911919222221112  111124        41201          2 22  2 3141  300350027062125322 0015859       04231 001801   001635113934531 1  01 25831232 2
100351802       1121622482911           22    22223                         2  220035111131  12       1               21424        20203          3 14  2 3291  300351027273200632 0000009       01332 000000   000487114654551 2  00 55031232 1
100352804       1521623171121 14112211 299 99 11112 411193122112291 311112231  220035211119  3113912222222111111921  121111        41201          1 32  2 4132  300352027282201521 0006939       07131 000788   000715334734531 2  01 48141242 3
100353814       1511621342311           22    12913                         1  220035313133  31       9               23114        49908          1 91  2 9226  300353027354200441 0000009       05112 000000   000702113934521 1  00 16741292 3
100354815       1133122562213           12    21212                         2  120035415213  31       2               21122        10000          2 39  2 4226  300354027371162012 0000009       11132 000000   001681221434532 2  00 22114242 2
100355816       1521724252122 2121111 3122 17422223 421231291222929 292221112  220035511131  1223231311112222111112  121224        41201          3 11  2 6191  300355027382143122 0008079       05232 001021   000927222624512 1  02 35231252 2
100356951       1220118272313           92    21223                         9  220035625311  92       1               21111        40000          9 91  2 4226  300356027772170621 0000009       44132 000000   000904440554544 2  00 44531242 3
100357973       1321123171113 2121111 3121 51322212 121231111122111 232221122  120035791531  1221222321112212222112  121221        40802          2 12  1 6141  300357027833213432 0006439       11132 000814   001274113134521 2  02 55031152 2
100358989       1121621412911 2121111 1122 51192223 143291211221121 232341112  220035811131  1121221311111211121111  123121        10300          2 11  1 5126  300358027891201612 0004339       04132 000866   000786222324511 1  14 43221252 2
100359207       1522121412923 3121111 2122 51422223 323231211122929 232341212  120035915333  1221222393112222212111  221115        41203          3 15  2 5141  300359027964163043 0008109       01232 001246   001131112024611 1  05 33021252 2
100360207       1320119512113 2323112 2122 17322113 441233919111119 232129121  220036093313  1911229393111221122111  221124        30505          2 11  1 2121  300360027974153842 0003979       02232 001653   001501112034621 1  11 34421222 3
100361253       1221712562222 12112212 212 26411112 211923121222212 311112231  220036111112  3221212222212111111321  111114        41201          3 25  1 41422 300361028242143222 0009429       06232 001071   000972444824614 10001 35431242 1
100362301       1621611452911 22112212 111 94421112 411231112221222 311112122  220036211131  1213111311111111111212  121113        41203          1 22  2 51422 300362028373203032 0005339       04232 000675   000613312134631 20002 3553125112
100363307       1621715212112           12    21212                         9  120036315313  19       3               11114        10705          3 21  2 3226  300363028453181233 0000009       01132 000000   001258445154653 2  00 32811232 2
100364310       1122122422223           22    22224                         2  220036491311  11       1               21924        10000          2 12  1 2226  300364028503170331 0000009       36132 000000   001379440534624 2  00 26131222 2
100365314       1121722482912 2121111 3122 17422292 132211211221111 232231111  220036511191  1221221211111291121199  921122        41201          3 21  2 3141  300365028532143523 0003239       01231 000409   000371222634622 1  02 56941232 2
100366317       1321121351113           11    11211                         1  220036693333  32       3               21114        10803          1 31  1 6232  300366028553152933 0000009       04132 000000   000376221534631 2  00 53921252 2
