100782562       1111329862913122112229133222     4444111     41412  06  082134422007829532112229312222222319992222111 233122321143123424        4192154221411112300782015593224132 00100090608   39132       037000452440536224  00   53621242 1
100783573       1521423252114111531112133213     3244311     34422  98  9812132220078301533113122111 1232343313331291 211222912211114124        43223131144122 2300783015733140238 001000998981  08132       207001399222656252       26941232 3
100784608       122141827232412251122224222111432     9142412     08  08  21 11120078491422122423221 22212121122221291 11222321113121124        3299224122411222300784016142122725 001000908082  02232       105000446225026312  00   4322123111
100785337       3522422642124111511211233213     4444423     44444  99  9912 44220078515231213122111 11323433113112991 11222321111223124        44113241144142 4300785016163155837 001000999992  07232       055000908331926312       32311222 3
100786580       162131355111311145119229311122342     1141412     99  03  19122120078691423312111191 11132433133112221 29122112291194223        42913441114112 2300786016432222424 001000999032  04132       095000854333756352       36031292 1
100787727       151142941211412251222114222234444     1333414     08  08  2133422007873352212233322212232312933322121 211222321133121124        44392132134111 4300787016752110023 001000908081  10112       103000491331026311       25931212 1
100788843       1631412562224111761111123212     1423421     14314  05  0512 1422007882571121211211221112321911311211 111922212141124322        34113111143116 4300788017564193333 001000905051  01131       015002034334136331       31811252 3
100789610       1511325071223111131111223214     3333333     34332  04  9812 33120078915413313222111 1111341133331212 219222321111113323        33111231143136 2300789017604214439 001000904982  15132       077000718113936321       33521222 2
100790586       1631310212123111991192121313     3333323     43322  01  0612 33120079011933212111111 1931343313311192 111222112241194223        33113141133122 2300790017644214738 001000901062  10232       099001372222336331       35131242 2
100791423       1121427121124119241111123912     3343492     33414  99  0519 3312007919151121222211921212941391332199 219199192911111114        34393131334112 4300791017804202831 001000999052  04132       013001328334356351       29921232 2
100792608       351142193111419151222212323143433     9233423     98  99  39 43220079215221221192111 21322993113111992 21222921112123224        33993231134129 3300792018491153519 001000998992  03232       063000189225026412       45931232 3
100793901       1250412562214111901111211111     4122221     22222  10  0212 41120079313433313111111 1111141311311212 123111212211213212        22113121122122 2300793018653180131 001000910021  08232       167001723334336432       45431242 1
100794816       332142264211412221222994222241243     1134413     99  01  2994122007941322212232222222222219392332112 911222121113122222        4322293234411113300794018812163421 001000999011  05232       095000349222626412  00   3493224121
100795631       1610419412124122142292939222     1113331     11131  02  0121 11120079522423122433122222233121929229222 91222321133194421        33999912111131 1300795019224172732 00100090201   02131       103000356113356441       58141239 3
100796269       152142248291412223229213222444444     1144444     99  99  21244120079615923122333222122212129229221912 11222321241191324        44221542144146 4300796019472214023 00100099999   06132       077000908222326411       32212222 2
100797804       342141264212412224222122122                                    22007971222122222229912232312122121219 21122232121112411           2221 22  2 1  300797019784151337 0010009    1  01131       133001623334756451       26132232 3
100798828       342141193111411161111192131444442     2112424     99  99  12 44220079811223919999111 19993999119112191 23999199111111214        42113111124122 4300798020151144111 001000999991  11132       039001235333456451       15831222 3
100799801       312142510112411199111192311344444     2344444     98  98  12 44220079911231213222111 1112341113111211 121122211112114214        44112441144146 4300799020581162814 001000198982  01132       011000904444536433       43921252 3
100800714       132132005121319211222293222344444     1244444     99  06  2134422008009132319222292922232392913232111 211122321113123124        44222241244145 4300800020811223419 001000999062  40112       059000483440556444       44531252 2
100801510       133242355112412102222123322                                    22008019592312323322222122112112132111 21112232113312322           2224 11  2 6  300801020944221931 0010009    2  13232       001003914440536424       21813242 2
100802319       3121422642114122532221232222     4344493     44444  99  9922 43220080211222122222121 2132212113239999 211222321113194224        44392142144142 4300802021674140133 001000999991  03232       107000886221656552       25131222 3
100803860       161142116292412217222212222214444     1144422     99  06  2231422008030572112223212222132313113132112 211221321113124224        44221141144121 2300803021782194329 001000999062  02232       015000438110756551       53321222 3
100804802       112142311211412225111212323244244     1344444     98  02  12344120080411933122222121 1232292111331111 211222121111112212        44113141144142 4300804022592183821 001000998021  01332       017001095114656551       15731222 3
100805480       141041023211411117911123321321242     3442432     10  01  19 21220080595523212221121 1232313919311221 133222211141194322        4211214112413222300805022991174819 001000910012  06132       013000492440316513  00   35031232 1
100806801       312142510111412252222214222344441     3441444     04  99  29 44220080611222122399129121123121291229229 91222321149114224        41221942114146 4300806023032145324 00100090499   03132       049000585444526513       49941292 3
100807509       132132946112311124111222321                                    220080791313213221111 11112433132111111 1112232111111312           9111 11  2 61 300807023104222434 0010009    2  04132       007000904444856554  00   44421242 2
100808417       112142018112412211222213222243442     9144432     99  99  21 4312008083242212222222222231212112121222 231222921132121214        42913149144132 2300808023761202811 001000999992  07132       077000390222636622       46131232 1
100809513       163241021212411151111922121224342     3443212     08  08  12 24220080921911313222119219113933112192121 33222212213124223        42313241132112 2300809024321220617 001000908082  02132       165000848223636631       45331252 2
100810401       1221413171124111901129221311     4114191     31433  01  0112 41120081011733112222111 11121123111111121 33222212141121221        41391231114131 3300810024403190839 001000901011  02231       007002305114026611       34422242 1
100811772       112142951211412251222213312241243     1111432     05  01  21141220081193723122333122221223123333321121 22222111113123222        4332111211413122300811025211190618 001000905012  15132       061000699331056651  00   35231242 2
100812716       342141946111411253212914121                                    220081211222291222121 19913429921911929 2192132112111129           2231 11  2 6  300812025351113815 0010009    2  29232       009001378113356651       15731222 3
100813928       1110315252123111539112133213     4144122     44433  04  0419 41220081393332123222121 11111223331311222 11222221112123124        41112441144132 3300813025443225938 001000904042  02232       017000934440356653       34124222 2
100814408       1231322401913111901112221111     2232311     23212  08  0212122220081491311413111111 1111223311211112 123121212221122323        23112121132112 2300814025753223534 001000908022  16232       085000860440516614       56331252 1
100815562       1521423112114122092222942222     4243424     33441  10  1021 4212008152172312244322212231312133332121 211222222243191124        34113132134146 1300815025773211439 001000910102  39132       037002365440536624       22112232 2
100816831       1120411331914122212222133222     2142411     21432  06  062122122008169592212223322222222312929332222 231222321133123424        24322522214134 2300816025994223037 00100090606   17232       087001172440526614       53421252 1
100817281       132142344221412253222113222242444     1244433     10  10  22242220081791922122333221 2232312133332121 233222321113111114        44222141144133 3300817026511221819 001000910101  25232       157001087334436732       24732222 2
100818972       112142031211411999999112223444444     9434434     02  99  92 4412008189373321321111921912323113339999 121222321111914324        44392131144136 4300818026692133627 001000902992  06112       139001367334436732       23121222 2
100819716       123142303212412223222224223243343     3444412     99  99  39 43120081911322122333122222322133131322222 11222321133113323        43392142244114 2300819027361191115 001000999992  29232       009001346113356751       35131242 2
100820231       1521422562214112421112122312     4244222     42422  99  9912 42120082091633113111111 1112332319311212 933122223211112124        42113241124122 2300820027893172739 001000999992  01232       047000613222356751       36331292 1
100821303       152142135111411153111912121344444     2244434     99  99  12 44120082111933113222112211323233111311111 11222391142112224        44112541144132 4300821028051214319 00100099999   02232       001001531440636733       94021192 3
100822323       162242951211412253222913323                                    120082212523222442222922232423233322222 2122232112312121           2211 21  2 6  300822028174132132 0010009    1  35232       037002038440516714       17242222 3
100823818       111041191112411151212223331222242     2122422     09  02  19 22220082393723121222119221313429112112111 11122112211114322        42113421124122 2300823028421223512 001000909022  27132       037000569440536724       44221242 2
100824847       323242416111411924222993211                                    220082493322112222191 2932392913111922 11122292911111112           2211 11  2 6  300824028812204529 0010009    2  08132       097001624221436832       24631222 1
100825202       142242243191412238222213322                                    120082535923122444222122223139223221112 3122232113322442           3215 21  2 1  300825029353201733 0010009       01132       001000882310916811       42311232 2
100826239       112242941211412251222293222114111     1244431     99  01  2131422008269572222233322222232112932222191 231222321112123221        11222442344131 1300826029552191029 001000999011  14112       071000808331036821       44321232 1
100827207       163131712112311151112192111344443     2343414     08  99  11 44120082731893113222111 1232342313319211 939212911191193224        43113441134112 4300827029881221612 001000908992  02232       019001047112026811       45331252 3
100828908       162131525212311154111222131                                    120082811691419111191 1911343311211212 12919991221119412           1124 11  2 2  300828029982214829 0010009    2  07131       039001101113136831       53421252 1
100829330       122141037221412224222213322444442     1344344     98  98  21244220082992723223333222222322131331322222 11222121133124424        42922142143146 4300829030231191211 001000998982  13232       103001149223636831       15731222 3
100830603       132142126132412221222913392141123     1921422     99  01  21341120083011322122333222222391123222221212 31222211133191221        23321422114126 2300830030322202021 001000999012  01132       011001435113036831       33421232 1
100831252       1321423652214111179112232214     4441393     34434  99  9939 44120083191922129449222229323299113921111 31919922221193224        13222139144131 4300831030413184639 001000999991  03132       147001328333436831       23821232 3
100832937       121041005121411123111292311                                    220083293511113111111 1132312111111211 22111232114122111           3131 91  2 6  300832030513120338 0010009    2  03232       113000386223626811       35231232 3
100833808       1421315071213111521112221312     2221222     22311  98  0213 22220083339311113111111 1112341319211111 113111311221194192        12112121223115 1300833030553225033 001000998021  02232       001000627441256856       54739992 2
100834253       1321421242114129902292131123     3444111     31422  04  042993422008349172322223322222239313922332111 211222911121114224        4132213921412112300834030994223831 001000904042  06232       053000904444836824  00   54121252 2
100835903       1511329862913122532222933922     4433112     41412  99  9921144220083522322122333221 22221121323321212 11222221112191223        31222142114116 2300835031173215738 001000999991  04232       181000281334436922       36941222 2
100836317       122131114231311194111112111343244     2142422     01  01  12 43120083691711413111111 1111321313211211 123122311111114322        4411214122412232300836032632213421 001000901012  05132       097000238221516911  00   5493125111
100837317       1621313302113111511111233113     2244221     12422  10  0412 22120083711331113111111 1111313311211211 111121112213123424        42113511124122 2300837032934215937 00100091004   05132       059000891221536931       43324152 1
100838208       312142946111412226292213232                                    220083811222123322222222323121391321291 1192132113391132           3221 21  2 6  300838033331222919 0010009    2  01131       055001787441356954       26641252 2
100839509       1311421351114112512122242233     4444392     44424  99  9919 44120083912223119299121 22291223923111999 19929999941114124        43923141144122 4300839033413182932 001000999999  04132       017000566444856954       25931232 3
100840530       152132827232312253222214222243444     1144414     08  08  21243120084011322222442222122322121221221212 13212321139111224        44222242144111 4300840033442224228 001000908082  04132       035000782440556954       35131242 1
100841989       1421410181124122902222133222     4111213     21412  02  0622241120084191423122231221 22321193232221122 33222321913122321        12112122114111 2300841035003213331 001000902062  01232       001000771222357051       35831232 1
100842707       152132416111312208229112322243334     9134414     99  99  21 43120084221411122333222222323121323322222 31222321133923223        3432113914411114300842036211222118 001000999992  01232       023000242440557054  00   5593123111
100843574       3411425101124111991119133213     4343233     14334  05  0512 43220084315233123222191 2112222112332111 111111221121111314        32323511143136 4300843036663221838 00100090505   02131       149000398221557152       32911212 2
100844262       133242326191411290111122321241334     2441414     08  99  12 41120084495621222223121 22913133113112111 11222321111113223        3411314111411614300844037032202529 001000908992  05232       133003065225037122  00   21911242 2
100845402       112132256221311965122922313344441     1144434     99  99  29144220084593333113333121 21322131321121211 33922121141121114        41222142144132 4300845037092215927 001000999992  01132       067000631222857152       34931222 1
100846479       311142330212411102111221311344443     3444412     08  08  21 44220084615231312111121 12922439133111121 31991212222124324        4322244214411112300846037161222518 001000908082  03112       131000392330427112  00   43021222 1
100847651       142141326192412298221113322341143     3344414     08  01  22 41220084791731122333129222123133323121222 21221211133124221        43221342144114 4300847037261195117 00100010801   04231       163000476222437132       44831252 2
100848919       133232243192312224122112323343134     1134413     10  06  21343120084815423223222212211323423233311191 11222221223111111        34222132144111 3300848037322214923 001000910061  02232       183001790333437121       32012232 2
100849304       122141416112411199112112321                                    120084911333212333111 1932312113332112 21122232213212212           2221 21  2 6  300849037701182519 0010009    1  02231       079001950314937131       17341222 3
100850609       1532429932914111172221143233     4344333     43433  98  0433 43120085011722112222121 1132212111111111 211122221112111124        43393241334132 3300850037813192435 001000998042  03132       005001948113137131       29991232 3
100851763       1421413112124111451111221111     2222221     42232  02  0612 22220085191721312111111 11113413119112121 33211292111114112        22113141122132 2300851039124202334 001000902061  03132       053000771222437222       35231252 2
100852512       1321427121124111411199123112     4444421     34434  08  0412 44220085291323312111111 12313999112119991 13122311943113224        4411223114413204300852039324145439 001000908042  31132       491000643334437232  00   3432125113
100853314       161142521211411299212213313341431     3344423     03  01  21 41220085394722122334122222323132121321112 11122111119193324        31321142144126 3300853039492202122 001000903012  01231       189000354222637222       53229252 3
100854303       161142510111412254222194222                                    120085413623122333121 22223121321322222 9122222115111322           9231 21  2 6  300854041193201838 0010009    1  07232       005000371440637233  97   3422123113
100855901       141142951212412224222112312213143     1244433     01  01  21313120085515721322333122221322123322221122 11222122213124221        43222142144131 3300855042001224118 001000901012  09222       157000435334317312       44322242 2
100856210       162141521211411199111122311344443     2334444     99  99  12 44220085611533313222111 11393433133112111 33119212121194224        43113231144146 4300856042231195314 001000999992  21132       029000987334417312       54321252 3
100857210       162242365221411111111222113343432     3434433     01  04  33 43220085795533222222221 12321132333112221 33222211933123424        32312131144131 3300857042252195528 001000901042  21132       029000432334417312       44531242 2
100858252       123142525211419253292214223                                    12008582392212342112222922322132132122 92129232111111311           2231 91  2 61 300858042674211138 0010009    1  03132       013000899333457351  00   2523122112
100859808       157442525211419914122113324                                    12008591593219229919922932312113391121 13399222119111232           3921 11  2 6  300859043611183415 0010009    2  02232       003005999441237326       24324222 2
100860713       141132525212312221222213332                                    120086015323122333222122323129393221222 3322292119312132           3211 21  2 4  300860044421222119 0010009    2  25232       201000428334417412       52611122 1
100861631       142141116291411190111122311142222     2222222     98  08  12 42120086111933212111111 11112432112112122 21212222221124222        22312121122122 2300861045231202019 001000198082  01232       103000589113357441       44731232 2
100862301       1121422562224112119121133143     4112291     14422  05  0812 41120086224733313122121 2232322132332121 211222222223114211        22222112144121 2300862045804211531 001000905081  05232       033001514312137431       23922232 1
100863956       132142227221411124121222111344444     1334434     08  99  39144120086311413213111111 11123439113112991 11122212221113324        44313131144136 4300863047052193329 001000908992  27232       061001852334427512       22614132 2
100864317       1511421062224111991112121212     4144222     42424  01  0111 41220086492713211111121 1119343311311212 139119291211114124        42112141124122 4300864047684221539 001000901012  05132       097000700221537521       27741222 3
100865330       122141135112412253222214222                                    220086594722222444222222313123133221212 3122222123312142           2225 21  2 6  300865048244220337 0010001       16132       151001983223627511       23222222 2
100866518       1121321142313111532112121913     4413291     41412  06  0612 44120086611421212222112221113412112311121 23222213111122221        32992141114112 2300866048493215834 001000906061  20132       083000468113337521       59931252 3
100867305       142141456122411153211112331242231     9422412     04  04  13 42120086711523213222111 1119241119132212 239121291141214222        31392329124112 2300867048621132718 00100090404   18112       086000618331037521  97   2643124111
100868219       132142082111412226229113133334344     1143432     99  99  21934120086811423122222129922322123192391912 11222911112193123        4422214213413112300868049231182312 001000999991  01232       089000856221537622  00   42812252 3
100869610       1421313112113111171112221212     2244211     12112  08  0812122120086991411113111111 11112213112111111 22111312111214114        42223111121112 2300869050053213939 001000908082  15132       077001378113927611       25531242 2
100870804       134242986291411224111123321234414     2114442     08  08  12 34120087015323112111111 1132341333211211 211122221111114224        14112111144146 2300870050671202319 001000908082  07131       085003469334737631       23021252 2
100871614       152142507121411144111122311222332     1233432     98  03  12122220087191533211111111 1131349911211212 133112211121194123        32313131134132 2300871050732131529 001000998039  12131       049000419223637621       54832252 2
100872509       1621415212124111651111221112     2242221     32424  06  0612 22120087211211213112111 1112341311311212 121111212211114224        22113131124122 4300872051804123532 001000906062  05132       003000814444857654       36941252 3
100873847       352142510112412153112222321                                    220087311233311112111 91122131113192111 3111139221919222           9912 91  2 6  300873052442132825 0010009    2  08132       031000613221437722       34933232 3
100874573       312142264211411202922222223244343     9334443     99  99  91 44220087411232111111111 11119423111399992 11111321111124313        43313131144142 3300874052491131619 001000999992  08132       223000886222657752       14531212 1
100875319       122141031211412251222114222231431     3441214     04  06  22 3122008752162212232222222222113313332111 211222221113122324        31321542112111 4300875052552154429 00100090406   02132       113000576221637722       56841222 2
100876207       1221413652224111521111121313     4344333     33424  98  0119 4322008763193331322211921132313913331119 133212219211124324        4339223113412204300876052844204339 001000998012  02232       001000689112037721  00   2493124113
100877570       1342422272214111231111221911     4344222     32422  99  0412 43220087791911319199111 11323433132119111 93122219121194224        42399131124126 2300877053034203833 001000999042  11232       089002219113957751       54221292 2
100878727       121041951211412298222223331124341     1113412     99  98  92324220087895923122132122221223123123321121 31229212211193223        4132241213411112300878053352205028 001000999982  10112       103000427331027711  00   35731232 1
100879860       3231429461114122512222143222     4144411     41412  06  0621341220087911223222222221 2232312321322121 231222322113191224        44221242114111 2300879053594215239 001000906062  01232       003001948110737721       24731232 2
100880303       142141384291419999922922292                                    120088015722992333912229393429291322992 1399912221111432           3935 19  2 9  300880054011201519 0010009       06132       035002768440637733       22714292 3
100881425       1111427081124111991112932211     4344221     44414  98  9813 43120088192322112111111 19923433339192922 11229192292194214        42112141144112 4300881054064221937 001000998981  01232       061000894444837734       18841292 3
100882916       1521423551114111991112221112     2424222     42424  99  0819 24220088203711212111111 11113499113112111 23111112221124322        42113941324122 4300882054434210139 00100099908   04132       061001166440537734       24831242 2
100883630       142141355111411151111112121222342     2242432     99  08  12 22120088311733312111111 12323433132112121 33222122111112323        42112241124132 2300883055111224014 001000999082  06132       043001462221437832       34021252 2
100884434       1532425071214122992222942321     1211212     11121  02  0221212220088491722122444222122223129221221212 13222991133121221        1222251211112131300884056334210137 00100090202   05322       540000373334727811  00   5543125132
100885970       132142021212412238222213222223113     1331422     02  02  2122322008852152212242222222222112122322199 211222321133123421        1332113211412112300885056621180218 001000902022  03132       077000585440627813  00   47041222 2
100886949       1332423302114122212291123223     4343111     31412  06  013124312008862172322233222922222313913332222 211222921113123324        3122213211411132300886056673192837 001000906012  46232       059000430440557844  00   5503125113
100887619       161041106221411206112223211312332     9122323     99  01  12 1222008873332311211412291221312111111122 222222222222122113        32399222123122 3300887056852145929 001000999012  52132       073000304440537824       46431142 1
100888734       3510419461124122249222242142     4144492     22414  01  9992 4122008881122312222211222132312333331122 211222212251111224        4499292212411514300888057984211337 00100090199   11132       163000116222337921  00   4483129113
100889239       341142510111411242119212321242222     2112412     05  05  12 42220088912223113199111 11322431119312129 91221222211299112        22113111124112 2300889058171211212 001000905051  14112       071000281331027911       38241222 3
100890301       152142191112412261222223222344444     1344444     99  99  21244220089091722222444222122322133223221212 11222321153994224        44221242144146 4300890058262192928 001000999992  04232       033002051312137931       22612242 2
100891803       152142041122411213911112121344441     2333444     99  99  11 44220089191513212111111 1112311319311211 111112121211114114        41113131134142 4300891058821124517 001000999991  06232       079000678334127911       36131242 2
100892817       1321421351124111112211123213     1124413     44422  01  0121311120089231433322222111 1232313312311122 211222211113124122        44222141144122 2300892059864172839 001000901011  06112       439000784334428012       44121252 3
100893405       141041005122411199111122191444443     1244433     98  08  12344120089311913213111111 11193139933312119 33912321111193124        43223141144132 3300893060042223823 001000998082  03112       017000787333738032       33221242 2
100894724       121142018111412253222299222343433     2244434     98  99  32 4322008949272311233321222232212119222212 211222321131111224        33112142144139 4300894060751191619 001000998992  04231       003000313113938021       36841232 3
100895706       162131521211311253122113321344441     2144422     10  04  12 44120089511233123222121 21322111292211219 11212321133112224        41113142144122 2300895061051222515 001000110042  12232       033001235331158051       25131252 2
100896321       152142326192412151229122122333143     3441413     02  99  91 3322008969192122222212221212313913332222 133921211143124421        4331224211411113300896061582205224 001000902992  15132       009000784331038021  00   43321252 3
100897760       1331422362124111421111223313     4444421     44444  99  9912 44220089791711219222111 11193299132112111 29922912212194124        44113141144142 4300897062184224839 001000999991  52132       073002640440538024       34121252 2
100898360       112132712112311953119123111344344     1144442     99  04  32344220089821323213222111 19323939133111991 33121211191114123        44322141144149 2300898062222223725 001000999042  03232       011000904444828014       43521292 3
100899979       3121425101124111171119123212     4444321     44433  99  9919 4422008992133121311111921999949111311211 123922291119113124        43112241144132 3300899062804183638 001000999992  14132       481000678334458152       35131242 3
100900304       121041507121412253112113223241142     1243223     02  02  21341220090034522112333121 21122221132321212 11111221121121321        42221142132121 3300900063152123324 001000902022  03222       011000836314928111       23721222 2
100901508       1221413442214111171121123243     4114113     41442  06  0621341120090191323213222121 21323121121311111 33222211122112321        41223241314141 2300901063213183339 001000906062  02222       021001864112238131       24021242 2
100902540       1111422562224111021112233213     3343423     33433  04  0812 33220090295913112221121 12323121122112121 13122121111214224        34112131134132 3300902063464204137 001000904081  06112       775000644334738131       33221222 1
100903440       111132023212312217222293323344442     1134333     99  04  2934412009039152312244422992921312193131122 211222321153121124        42222139143131 3300903063822214027 001000999042  13232       093000298223628111       35034232 3
100904518       1311420051214122382222142221     3314222     41432  02  0221 33220090422523122332222222222123221229222 23222321143121221        42112142114134 2300904064174124238 001000902022  23132       089000283113358151       48241222 3
100905574       122141041122411199111111111                                    120090591631413191111 11323233133312121 3211211121211232           1121 11  2 6  300905064224173732 0010009    2  03232       039001509221538121       23621242 1
100906505       322242264212412912999922324                                    220090612223923499292291323121993321999 9399991919111422           2221 21  2 6  300906064304122639 0010009    2  03232       045001840443258153       17041212 3
100907714       1121420181124111811119121312     4224422     42424  98  9812 42220090791831219111111 1911341919991219 139922211211124122        44113241124129 4300907064644225832 001000998982  40112       059001531440558144       24224152 3
100908479       122141023212412224112213213                                    120090821923122431229222112439923121991 1112211215112422           3931 11  2 1  300908065382211629 0010009    1  03112       047001671330458252       23021222 2
100909570       123142827232412253222913322344343     1143433     99  99  2134422009099172312243322292232312112322111 233222921113122323        43221242334131 3300909065961191818 001000999992  11232       079001948113928211       25231242 1
100910757       1221415252114111901112221311     2222291     42432  08  0812 22120091011411211111111 11113413133112121 23111112131114122        22113141124132 2300910066074192837 001000908082  04222       550000987334738231       43821252 1
100911703       132142355111419251222913323241323     2143412     01  01  99 41220091191723122299121 92923129193112222 39222321111194223        23112141134119 2300911066211213513 001000901012  10112       059000419334738231       55631252 2
100912718       162141021212412221222213224                                    220091295723122222121 22321111121311212 1122211113312112           3291 22  2 6  300912066381211515 0010009    1  10222       047002373113318211       34022232 2
100913908       162031456121311953919122131                                    220091395331219222121 1132342313111111 11122232111111332           1121 11  2 6  300913066534215739 0010009    2  05132       041001238113138231       52511222 1
100914407       121132202191311111112212231333243     2114343     04  05  12 33220091405321112111121 2931213911311122 123222121933192322        43112111143142 3300914066552220425 001000904052  08131       095000441331028211       32711222 2
100915717       132142135112412251222213222243443     1243412     98  98  2124322009159192212223322222232112133132122 211222321121112324        43222142134111 2300915066561203319 001000998982  19131       041001095113938221       25631242 2
100916607       162131216291312224222214222143342     1343422     02  06  2124322009163132212244422212222112922122112 211222221133121223        42221542134121 2300916066751220813 001000902062  29232       101000589113358251       45231232 1
100917208       142141208291411139221222321344423     9132424     04  04  92 44220091731322112121111 19123432111392122 11222321111114324        23113431124125 4300917067011165819 001000904042  02132       005000736441328213       47241232 3
100918310       164041197211411111111122111223443     2443322     99  99  12 23120091825599219111111 11913319119111199 22999999211993324        43112441133126 2300918067112172429 001000999991  30232       037003245440518214       52311222 3
100919323       1510417121124122531229142242     4444411     44433  99  0821244220091925323223223221 22322421233221212 11222321133124324        44221242144136 3300919067223151839 001000999082  34232       037000640440538224       32111192 2
100920509       152142384292411139111922131123242     2122432     98  01  12 23120092001611412111111 11112439132112121 23211212211224222        42113121324132 2300920067242225227 001000998012  04132       077000782444828214       35631252 3
100921909       133242507121411190119122311                                    120092115923112299111 11312429111311111 3112222111111132           1131 11  2 6  300921067311221811 0010009    2  49132       065001864440558244       31811222 2
100922515       122242326191411151122113323344344     3444434     02  02  21 44220092295921112233211 2122312311211121 231122221132113223        44322141144136 4300922067651222518 001000902022  03232       153000820221628312       31911252 2
100923314       1211423032124122022222142224     3444114     44431  10  102133422009239172212244422212221213132122221 221129123233194114        41223149144131 1300923067844200931 001000910101  01231       510000477222638332       24632252 3
100924910       143242134231412253222914222143113     1141414     01  01  2114312009241322212244222212222212121122122 211222321111121221        13222142114112 4300924068672204322 001000901012  07232       017002358333458351       33121242 1
100925978       154241384292411199122224325                                    220092591923123313221 2111112223132211 12111131113321411           1111 21  2 6  300925068803204331 0010009    1  06232       009002792112238331       53421252 2
100926260       1321422422214111901111121112     1434122     33414  04  0412 14120092691811211222111 11121213213312122 13112111211113223        41912231134112 4300926069134202834 001000904042  03232       003001199221528311       23621252 2
100927616       1311422322914122382221222122     1414112     43413  05  0821214220092713522222442222122322123233321222 33222221133121111        41222142134111 3300927069313123135 001000105081  03132       081000339222328311       34732222 2
100928217       142141326192412253222114122221343     3441424     01  01  21 2112009282162112222212922232112313332199 211222391133123323        43322142114126 4300928070602214729 001000901012  15131       019000476221428412       55933252 1
100929828       142141240191412250922214232                                    12009299182212244312922932112123132211 23122232123312222           2221 22  2 6  300929070914203339 0010009    1  10132       121001235333458451       25831232 1
100930513       133132521212312253222213392                                    220093031322123422122222322121221322992 1122232115392139           3929 22  2 6  300930071023215835 0010009       01132       061001577223628411       14531222 2
100931440       1322420232124122512222142223     3411312     41132  07  0221234220093122522122443122122222121223211112 33222921113122221        13222242311131 2300931071323132837 001000907022  10232       035001441223638421       28441292 2
100932202       1221317121113112171112233111     3121221     33223  01  0212 31120093291331113111112212113433133312121 33112212211114222        12112132132122 3300932071354213439 001000901022  01132       001000673310918411       45032252 2
100933212       1421419862924122172222132222     3414113     11312  04  042133412009331122312241222222222112112222111 211222921113124321        41322312113111 2300933071524193239 00100090404   14222       061000787113318411       38041252 1
100934323       1310412562224112761221113342     4444194     44431  01  0121 44120093495933212212111 11321421233122222 31222321122121324        41112142144136 1300934072423201339 001000901012  33232       037000628440518414       34532222 3
100935256       3321423302124122902222232222     4444491     44444  99  9921 4422009351122222239922212232312312922121 233922321111122224        44222142344145 4300935072784210138 001000999992  05232       077000982330128512       24531292 3
100936847       112142355111412251222213322424444     3444442     98  98  41 2422009369132322233322222231242323332222 211222321133124324        44922141144146 2300936072811160814 001000998982  09232       031000613221438522       35831242 3
100937641       161041023212412214112224323                                    22009372252311344412222122212313331121 21112222111212432           3231 21  2 6  300937072862182228 0010009    2  05132       003000881221658552       27041212 2
100938804       122141240191411176111122121122231     2112212     04  04  12 22220093821731311111111 1131323313211111 133111212111114322        31112211122112 2300938073732190925 001000904042  01131       193001235334758551       25231252 1
100939904       1610412362114112179221132233     4231133     14434  10  9829 42220093913923129224129921293129331321992 19212921129191223        11391111144135 4300939074273220934 001000910989  03232       031000630331018511       43722142 2
100940270       132132951212319245929912334344444     1344443     98  08  21244220094091221122999922229913133191321912 11929321111194124        44221149344141 3300940075301221211 001000998081  01132       101001471331838632       23022232 3
100941641       152142355112411134111192191122222     2142422     02  98  12 22120094111411211111111 11113439113112121 33921212221292192        22313141124122 2300941075441202319 001000902981  04132       081000379221658652       45231132 3
100942507       151132891131319256922293224                                    22009423529212234422222232912312139922 21122232113321132           3922 11  2 6  300942075653221438 0010009    2  01132       013000398222458652       32311212 2
100943262       1610313442213122612222133223     4333212     23323  99  032124322009439222322244322222232312333322122 111292221153194323        32222222133121 3300943075773221533 001000999032  01132       059000881225028612       27141292 3
100944706       1521325071223112511111223212     3333322     33333  99  0412 33120094401533223299111 1111393319311212 131221211141293113        33113131133132 3300944075904221734 001000999041  12232       059000678331128611       34831242 2
100945336       1610413112124121171122131214     4444231     34414  08  0831 44220094595923112222121 11322133211111921 31222221122114214        42393131144112 4300945076343221031 001000908081  05112       193000618333458651       25431222 2
100946301       161142005122412251222914222444444     3344444     99  99  22 44120094691323122222222221323121139321222 31922321133194324        44221142144141 4300946076382102325 001000999992  04232       031000422312138631       53522252 2
100947845       132142236212412217211112313                                    120094711223122233221 2232312112232199 11122221111112412           3222 21  2 1  300947076663203235 0010009    2  19132       027001435113348641       33421252 2
100948209       163141384291411199119112191                                    120094835623313222121 21322499133111111 2112121211129432           1129 11  2 6  300948077431181614 0010009       18232       077002345440528614       32311252 2
100949708       152142256221412253222913322314443     1244431     09  04  2221422009499592312244422212222112922322122 211222311133122324        4322114214413121300949077632223025 001000909042  02222       031000808221438722  00   43622232 1
100950405       1310311162913122232212221223     2114212     22222  01  012222122009509321212224222222211313322232212 211222321133122321        42321222122121 2300950077714220839 001000901012  03112       119000264333758752       54631252 1
100951913       1342421931114112531111133212     4342134     34412  04  0411 43120095115433312222111 1132343232311122 133222211112123224        21912431144116 2300951077753163134 001000904042  03232       091002080221738732       31911232 3
