  871605 6182C46S111111212211122222113411143232931313311646212321   41.31       1
  872301 6182E24S222222222311111122413911192222433121222554212232   44.35       1
  873515 6181C19U222222221192222229232993422393332112122364221123   29.69       2
  874651 6182C27U122222222113222221233913212433333113122354211123   35.96       1
  875402 6182C31U121222222133222222232313211223432211121406221224   44.42       2
  876402 6181C31S122222222393222222132912122322423112132364212124   46.81       1
  877314 6182C29S222222222399291293213311131412421139323193222125   29.69       2
  878402 6182C31U221912112391922911121913499432421119313295241122   49.69       2
  879251 6181C 1U222222222333222221232213222321232212132283221133   49.69       2
  880615 6181C47U122222222221122229332313411393433312321457211234   24.12       1
  881615 6181C47U122222222223422222232213211311333112322406211234   23.77       1
  882785 6181C20R221111112321221223114421139293111211311526213221   51.46       1
  883314 6181C29S122222222399922223992411429492431211114266212125   25.23       1
  884901 6181C47S229222299311129991391492419992421329321456142234   24.00       2
  885573 6181C29S199912222399921921394911992413393329322282212121   35.08       1
  886952 6181C27S222222222111912222113411193213431121312777292325   21.96       9
  887718 6182E36U122222229311112222113411323211133111342392221115   29.69       2
  888314 6182C29S122222299313222222113421449223333111112993212925   24.65       1
  889601 6182C28R111111212111222222111411133213931114111535213232   54.12       1
  890423 6182E47R222292229399911122329931299993331229132542213231   49.69       1
  891334 6182C 1R222222222211112221412421213233412111312377113131   24.88       2
  892402 6181C31U221111121399212222449923423133434113111347211124   46.00       1
  893601 6181C28U119999992312399923119913499222413119313424241232   26.12       2
  894334 6182C 1U112211211319111221114422243212431113113356221132   53.42       2
  895515 6181C19U222222222319212221493911293293439119312655211323   21.35       1
  896423 6182E47S229222212311321221324412444412323213333353222132   59.23       2
  897502 6182E21U222222229392229221213911499219931321322855211334   31.54       1
  898504 6182C22S111111212211121122114411123211331311311575212232   41.69       1
  899903 6181C48R129111222311221123113421134293491219315306213131   52.58       1
  900918 6182C40S222212222311112221113932413213432311331693212334   53.62       1
  901979 6182C48R119992919394929921299331294123439911329552223231   55.65       2
  902512 6181C48S299299999311219221114911193912313111313996292932   51.42       9
  903334 6181C 1R122121922399921221913912441223439119321353213131   54.54       1
  904806 6182C48S221911112113219221213111499991433111311546212232   51.73       1
  905972 6181C48S111111219399921921294911939191431119312486212233   53.62       1
  906972 6182C48U222229222319119222914911939293311311312745211333   51.35       1
  907214 6181C48S111111111219122222113423439321411111211346212133   53.42       1
  908918 6181C40U221211212311111221143421233332131311311346211134   56.12       1
  909361 6182C48R221111212311921292113121499293213319313667213331   41.00       1
  910956 6182C48S222212222313119223213413422233231311311465142233   25.19       2
  911512 6182C48U222222221311112221113411341213311111312673211332   52.73       1
  912512 6182C48U122222221311122221113411133213431119312535211234   45.42       1
  913409 6181C48S122219199999221911399911919992433139333262242131   56.00       2
  914318 6182C22S129192229399929123999999429993491219322192212131   54.46       1
  915903 6181C48S211111212111922121414421913212421111113546212232   51.73       1
  916903 6181C48R122212211341911121113332113221424239341303213131   54.38       1
  917830 6181C48S222292222331212221231411413992331119122183192132   59.69       2
  918479 6182C 5U222222922319221223921412949492439311122505221232   43.00       2
  919972 6182C48S111111222319911122213923493193431113311667212333   51.27       1
  920432 6181C48U111111111219921221419911933292231119311355211132   53.77       1
  921541 6182P41S222222222399311121299992399193439919322543212241   23.65       1
  922435 6181M49R222222222311211123213423213213131112212515213241   52.23       1
  923206 6182P53U122222222319212222114413331133231111312383211143   16.15       1
  924541 6182P41S121211292319211121114911123219491119391995242941   21.96       2
  925541 6182P41U222922292319912293113221914112419939313863211341   22.38       1
  926520 6181Z 4S122221222319312222114429933212431111312586212241   21.35       1
  927970 6181M 8U222212121319922229193991499993439912312563211241   53.81       1
  928303 6182M 8S211111929119921921113412133223431121311506212242   51.73       1
  929801 6181M49S111121212311122123114411333223321112313336212142   53.00       1
  930480 6182Z 4U211922229243911991193311399121433321343576211243   41.77       1
  931801 6182M49U221111919311229221913921993299491111311673211342   52.77       1
  932303 6181M 8S122221222312112222113913339232499219313637212342   51.58       1
  933303 6181M 8S122211222311121223112421443213311114311576212242   51.58       1
  934480 6182Z 4S222222222111411121412411313211133211111366212143   43.69       1
  935719 6181M 8U111211112311122221114913233211411311313605111341   22.65       2
  936775 6181P32R111211992211122122114423123212931119311435113241   15.88       2
  937303 6181M 8S122221921349219221113121443223411311332776212342   21.12       1
  938505 6182M35U111111912319121129114911193219421319311567211243   31.81       1
  939505 6182M35R299111912319991922923921491393411219311785213341   41.04       1
  940928 6182Z 4U122212112111122223114411133213311111311345211141   55.08       1
  941805 6181P 6U122291292319911221112411239223414919313513211243   36.69       1
  942775 6181P32R222229222394999221199942399923411119324883213341   22.38       1
  943801 6182M49U222222229311111229113411422232439111312535211242   52.58       1
  944719 6181M 8S229222221349112923444411311223411114313995242942   52.19       2
  945818 6181P 6U212212222313222221199411439193931911111266211145   18.38       1
  946530 6181P 6S221199999319921999293119499493439119131663212341   52.38       1
  947206 6182P53S222229229319222222919411339913231311312205212143   36.19       1
  948541 6182P41S222222222314411221229913343223431121332375242141   24.77       2
  949530 6182P 6U222222222399929293999921433299433311313996211942   51.23       1
  950541 6181M41R291119222319111122319421229923333111313425213241   54.12       1
  951360 6182P53R222222222319112221112923243212433312313633213341   33.81       1
  952619 6181P 6U122222222311112223113411123213421111312667241343   31.46       2
  953925 6181P 6U121111212111121223113411133213431113311797211344   11.46       1
  954253 6182P53S221111212311122222114421133112431111311605212343   22.19       1
  955415 6182P 6U122222222311212229114411243293111311311695211345   12.15       1
  956559 6181P 6S222222222399912229999912199192929329333823242342   43.23       2
  957562 6182P 6U122222292331212223113113434432333121112183121145   19.69       2
  958360 6182P53R219919912391919229393911499193439219333722213341   34.69       1
  959858 6182P 6S222212229331212221413213233322431191319407232243   34.31       2
  960323 6182P 6U199222121399991129231993299992919199392283111145   19.69       2
  961503 6182P41S122229222399211221194493432933911313323182942144   18.04       2
  962805 6181P 6S121111212311212229414411429293231119313697212343   31.27       1
  963949 6182P 6U122222229211192222119421129211333221312706211345   41.96       1
  964818 6182P 6U222222929319112221419922933211111911112515211245   14.58       1
  965530 6181P 6U122221292399912923193921499293331119311385111142   56.81       2
  966503 6181P41U222222222399122222923912429323433319312355211144   16.23       1
  967310 6181P 6S222212222213912229919919999299499199392766222345   12.08       2
  968530 6182P 6S222222922111212223113411133212431111312527212242   21.73       1
  969503 6181P41S121112192331122212443911433212111111312356242141   42.92       2
  970916 6181P 6S122222121311112222114411123292431119312667212344   31.46       1
  971541 6182P41U222229929319212223913911933913111913313665211341   21.04       1
  972714 6181P 6U111211111399121121423411213212439119311606231345   43.23       2
  973360 6181P53R229912112399921221299992499293499929131433213241   56.77       1
  974408 6181P 6U122222221112112223114421133213314119912503211244   17.65       1
  975619 6181P 6U229212292399999229999999999999999999393586221243   32.12       2
  976209 6181P 6R222221222211122221113411413232311111112286213141   54.08       1
  977714 6181P 6S111111292319221121113423129213933111311576212245   42.81       1
  978909 6181P 6U129999929399999999919992999992439319334493211241   35.04       1
  979650 6181P 6S122222122311212221113423131111431111313635212344   12.27       1
  980541 6181P41R122222922311112222113411243223434121312623213341   42.92       1
  981209 6181P 6S192222221111912222114411143213214211312546212243   33.65       1
  982541 6181P41S222111111319221221413911999922421329331733212341   22.38       1
  983559 6181P 6U191221222391221121332412329321431929331595211241   51.50       1
  984760 6181P 6U112211211321921923233343291413133493312992191943   38.46       2
  985509 6181P53R122212921311212222113421321219434119312637213341   41.35       1
  986360 6181P53S222222922311111923114913114493919323312755212343   31.38       1
  987360 6181P53R121911222211291992112913933219991119335685213341   41.04       1
  988360 6181P53R212222222391992229123991299123991319132745213341   41.04       1
  989805 6181P 6S222222222111111221113411193212431212313705212343   31.38       1
  990714 6181P 6U111111222311222222113921243213431211211575211245   43.08       1
  991916 6182P 6U122222121111112222114411233211311111312526211244   34.15       1
  992360 6181P53U222229992219122221119929133219411311313645211343   32.19       1
  993559 6182P 6S121111222319192221199923129293131921313345212142   45.88       1
  994619 6181P 6S122222222311322222213323332221334422313407112243   35.96       2
  995805 6182P 6S121119919319212213913922993292919119313665212341   41.04       1
  996415 6182P 6U122222222312112223113413423213213412313715291345   12.54       9
  997916 6182P 6U212211212111122222113911223232231111111586211244   32.04       1
  998916 6182P 6U122222122111292223114411133212431119312695211342   51.19       1
  999916 6182P 6U112219921311212922414421139393331311313565211242   51.73       1
 1000323 6182P 6U111121292119121121114921143213321111311587211245   12.81       1
 1001503 6181P41U122222222313192223111312319433331219213555211244   12.27       1
